zid,statusType,statusText,timeOnZillow,price,pricePerSqFt,zestimate,zestimatePerSqFt,rentZestimate,area,lotSize,lotAreaUnit,beds,baths,address,addressStreet,addressCity,addressState,addressZipcode,latitude,longitude,brokerName,isZillowOwned,dateSold,soldPrice,detailUrl,image,sourceUrl
"2422583","FOR_SALE","House for sale","","200000","154","190700","147","1362","1296","8009","sqft","3","2","1166 E 76th Ter, Kansas City, MO 64131","1166 E 76th Ter","Kansas City","MO","64131","38.988613","-94.5727","Keller Williams KC North","false","","","https://www.zillow.com/homedetails/1166-E-76th-Ter-Kansas-City-MO-64131/2422583_zpid/","https://photos.zillowstatic.com/fp/3a2d56cdbe0516c968fbafbbd123ae6d-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2332751","FOR_SALE","House for sale","","109900","53","101100","48","1772","2086","8276.4","sqft","5","2","3200 Lockridge St, Kansas City, MO 64128","3200 Lockridge St","Kansas City","MO","64128","39.07608","-94.54579","Realty Platinum Professionals","false","","","https://www.zillow.com/homedetails/3200-Lockridge-St-Kansas-City-MO-64128/2332751_zpid/","https://photos.zillowstatic.com/fp/1d0929957b51163cb19fcf44d84812a6-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2286597","FOR_SALE","House for sale","","158000","96","","","1495","1653","4811","sqft","4","2","519 Benton Blvd, Kansas City, MO 64124","519 Benton Blvd","Kansas City","MO","64124","39.10686","-94.54422","Core Realty KC LLC","false","","","https://www.zillow.com/homedetails/519-Benton-Blvd-Kansas-City-MO-64124/2286597_zpid/","https://photos.zillowstatic.com/fp/4cedb2a79183231b92354999799a25e2-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"66401123","FOR_SALE","House for sale","","305000","179","297900","174","2080","1708","0.35","acres","3","3","1001 NE 115th St, Kansas City, MO 64155","1001 NE 115th St","Kansas City","MO","64155","39.301517","-94.56624","BHG Kansas City Homes","false","","","https://www.zillow.com/homedetails/1001-NE-115th-St-Kansas-City-MO-64155/66401123_zpid/","https://photos.zillowstatic.com/fp/c4eefc5ce9afea759fa6c5b337126215-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2356595","FOR_SALE","House for sale","","69900","36","63600","33","1366","1953","5186","sqft","3","1","4021 Benton Blvd, Kansas City, MO 64130","4021 Benton Blvd","Kansas City","MO","64130","39.052685","-94.54639","Greater Kansas City Realty","false","","","https://www.zillow.com/homedetails/4021-Benton-Blvd-Kansas-City-MO-64130/2356595_zpid/","https://photos.zillowstatic.com/fp/6082baa4993ef605e8834132887f8bef-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2431292","FOR_SALE","House for sale","","284900","179","273100","172","1700","1589","0.33402203856749313","acres","3","2","27 W 97th St, Kansas City, MO 64114","27 W 97th St","Kansas City","MO","64114","38.952095","-94.59165","Keller Williams Southland","false","","","https://www.zillow.com/homedetails/27-W-97th-St-Kansas-City-MO-64114/2431292_zpid/","https://photos.zillowstatic.com/fp/49a72578dbf4b4909195174793d9b17e-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2350706","FOR_SALE","House for sale","","225000","130","","","1575","1726","5409","sqft","3","2","5714 Brooklyn Ave, Kansas City, MO 64130","5714 Brooklyn Ave","Kansas City","MO","64130","39.022545","-94.56043","Platinum Realty","false","","","https://www.zillow.com/homedetails/5714-Brooklyn-Ave-Kansas-City-MO-64130/2350706_zpid/","https://photos.zillowstatic.com/fp/9c0ca35fb0588d5e645d9b868f8b0778-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2498675","FOR_SALE","House for sale","","499700","249","501200","250","2746","2007","3","acres","3","2","10001 NW 92nd Ter, Kansas City, MO 64153","10001 NW 92nd Ter","Kansas City","MO","64153","39.261803","-94.69692","Platinum Realty","false","","","https://www.zillow.com/homedetails/10001-NW-92nd-Ter-Kansas-City-MO-64153/2498675_zpid/","https://photos.zillowstatic.com/fp/0d4eaee7c5febe1265509a5327f0b11e-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2434500","FOR_SALE","House for sale","","240000","230","241800","232","1310","1044","0.39","acres","3","3","6704 Fairlane Dr, Kansas City, MO 64134","6704 Fairlane Dr","Kansas City","MO","64134","38.9495","-94.51112","Keller Williams Southland","false","","","https://www.zillow.com/homedetails/6704-Fairlane-Dr-Kansas-City-MO-64134/2434500_zpid/","https://photos.zillowstatic.com/fp/7081817052bf7b2c36e5f1489c8c389c-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2462000","FOR_SALE","House for sale","","165000","163","165900","164","1098","1012","8342","sqft","3","1","11209 Palmer Ave, Kansas City, MO 64134","11209 Palmer Ave","Kansas City","MO","64134","38.918938","-94.49921","Brokers Group","false","","","https://www.zillow.com/homedetails/11209-Palmer-Ave-Kansas-City-MO-64134/2462000_zpid/","https://photos.zillowstatic.com/fp/530593fb00f7f99aadf62f8f63f9d449-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
